,Unnamed: 0,DATE,LAI,NDVI
1081,351,6/26/2003 19:30,0.006533233,0.06040849
1082,352,6/27/2003 4:30,0.006533233,0.05471284
1083,353,6/27/2003 19:30,0.006533233,0.072316488
1084,354,6/28/2003 4:30,0.006533233,0.041475836
1085,355,6/28/2003 19:30,0.006533233,0.058796808
1086,356,6/29/2003 4:30,0.006533233,0.05807835
1087,357,6/29/2003 19:30,0.006533233,0.019915209
1088,358,6/30/2003 4:30,0.006533233,0.049997531
1089,359,6/30/2003 19:30,0.644662988,-0.215507219
1090,360,7/1/2003 4:30,0.644257826,0.051058803
1091,361,7/1/2003 19:30,0.644156536,0.055159349
1092,362,7/2/2003 4:30,0.64390331,0.066925657
1093,363,7/2/2003 19:30,0.64410589,0.069661173
1094,364,7/3/2003 4:30,0.644359117,0.068133706
1095,365,7/3/2003 19:30,0.644865569,0.055662042
1096,366,7/4/2003 4:30,0.645574602,0.016891601
1097,367,7/4/2003 19:30,0.64633428,0.058975451
1098,368,7/5/2003 4:30,0.64749912,0.047704523
1099,369,7/5/2003 19:30,0.64856267,0.092682431
1100,370,7/6/2003 4:30,0.650233962,0.042977508
1101,371,7/6/2003 19:30,0.65099364,0.030761836
1102,372,7/7/2003 4:30,0.652310416,0.045490347
1103,373,7/7/2003 19:30,0.653120739,0.04539513
1104,374,7/8/2003 4:30,0.654437515,0.07430096
1105,375,7/8/2003 19:30,0.655450419,0.057443558
1106,376,7/9/2003 4:30,0.657071066,0.047803621
1107,377,7/9/2003 19:30,0.65798268,0.041475836
1108,378,7/10/2003 4:30,0.659502037,0.028901961
1109,379,7/10/2003 19:30,0.660363006,0.035209355
1110,380,7/11/2003 4:30,0.661831717,0.049997531
1111,381,7/11/2003 19:30,0.662743331,0.038875748
1112,382,7/12/2003 4:30,0.664161397,0.066925657
1113,383,7/12/2003 19:30,0.66487043,0.059650929
1114,384,7/13/2003 4:30,0.665984625,0.032432622
1115,385,7/13/2003 19:30,0.666339141,0.055159349
1116,386,7/14/2003 4:30,0.666946884,0.040476953
1117,387,7/14/2003 19:30,0.667149465,0.055159349
1118,388,7/15/2003 4:30,0.667503981,0.016306324
1119,389,7/15/2003 19:30,0.667503981,0.05218967
1120,390,7/16/2003 4:30,0.667453336,0.029091491
1121,391,7/16/2003 19:30,0.667301401,0.057822468
1122,392,7/17/2003 4:30,0.666997529,0.04539513
1123,393,7/17/2003 19:30,0.666744303,0.052474733
1124,394,7/18/2003 5:00,0.666389787,0.041177719
1125,395,7/18/2003 19:30,0.666136561,0.055916691
1126,396,7/19/2003 5:00,0.665782044,0.057443558
1127,397,7/19/2003 19:30,0.665528818,0.06040849
1128,398,7/20/2003 5:00,0.665174301,0.055662042
1129,399,7/20/2003 19:30,0.665022366,0.079960775
1130,400,7/21/2003 5:00,0.66487043,0.061006686
1131,401,7/21/2003 19:30,0.664971721,0.05315464
1132,402,7/22/2003 5:00,0.665174301,0.047766717
1133,403,7/22/2003 19:30,0.665376882,0.06040849
1134,404,7/23/2003 5:00,0.665782044,0.057443558
1135,405,7/23/2003 19:30,0.666288496,0.059650929
1136,406,7/24/2003 5:00,0.66709882,0.07797664
1137,407,7/24/2003 19:00,0.667605272,0.047845445
1138,408,7/25/2003 5:00,0.66826366,0.05218967
1139,409,7/25/2003 19:00,0.668567531,0.024915059
1140,410,7/26/2003 5:00,0.668922048,0.055662042
1141,411,7/26/2003 19:00,0.668922048,0.038875748
1142,412,7/27/2003 5:00,0.668871402,0.0736209
1143,413,7/27/2003 19:00,0.668871402,0.066925657
1144,414,7/28/2003 5:00,0.668770112,0.047803621
1145,415,7/28/2003 19:00,0.668770112,0.042721681
1146,416,7/29/2003 5:00,0.668770112,0.041177719
1147,417,7/29/2003 19:00,0.669225919,0.058975451
1148,418,7/30/2003 5:00,0.669833662,0.05807835
1149,419,7/30/2003 19:00,0.670745275,0.042977508
1150,420,7/31/2003 5:00,0.672062051,0.084979772
1151,421,7/31/2003 19:00,0.673277536,0.065927567
1152,422,8/1/2003 5:00,0.674948829,0.064013989
1153,423,8/1/2003 19:00,0.676214959,0.0455759
1154,424,8/2/2003 5:00,0.677987542,-0.180672383
1155,425,8/2/2003 19:00,0.679101737,0.040846652
1156,426,8/3/2003 5:00,0.680621093,0.052794215
1157,427,8/3/2003 19:00,0.681380771,0.045490347
1158,428,8/4/2003 5:00,0.682393676,0.074651023
1159,429,8/4/2003 19:00,0.683001418,0.042977508
1160,430,8/5/2003 5:00,0.683862387,0.05687858
1161,431,8/5/2003 19:00,0.684368839,0.039590732
1162,432,8/6/2003 5:00,0.685128518,0.068133706
1163,433,8/6/2003 19:00,0.68573626,0.066925657
1164,434,8/7/2003 5:00,0.686546584,0.05471284
1165,435,8/7/2003 19:00,0.687002391,0.05807835
1166,436,8/8/2003 5:00,0.687559488,0.028901961
1167,437,8/8/2003 19:00,0.68796465,0.064828117
1168,438,8/9/2003 5:00,0.688572392,0.037889119
1169,439,8/9/2003 19:00,0.688825618,0.035209355
1170,440,8/10/2003 5:00,0.689180135,0.040476953
1171,441,8/10/2003 19:00,0.689433361,0.042977508
1172,442,8/11/2003 5:00,0.689787878,0.065927567
1173,443,8/11/2003 19:00,0.689990459,0.05315464
1174,444,8/12/2003 5:00,0.690243685,0.042721681
1175,445,8/12/2003 19:00,0.690496911,0.036500828
1176,446,8/13/2003 5:00,0.690902072,0.038875748
1177,447,8/13/2003 19:00,0.691155299,0.032556275
1178,448,8/14/2003 5:00,0.691509815,0.041177719
1179,449,8/14/2003 19:00,0.691661751,0.04539513
1180,450,8/15/2003 5:00,0.691813686,0.032556275
1181,451,8/15/2003 19:00,0.691763041,0.076431663
1182,452,8/16/2003 5:00,0.691661751,-0.006384528
1183,453,8/16/2003 19:00,0.691509815,0.041745757
1184,454,8/17/2003 5:00,0.691408525,0.057443558
1185,455,8/17/2003 19:00,0.691307234,0.036500828
1186,456,8/18/2003 5:00,0.691205944,0.039590732
1187,457,8/18/2003 19:00,0.691509815,0.035891947
1188,458,8/19/2003 5:30,0.691864332,0.076218919
1189,459,8/19/2003 19:00,0.69262401,0.050160718
1190,460,8/20/2003 5:30,0.693586269,0.0455759
1191,461,8/20/2003 19:00,0.694447238,0.062656989
1192,462,8/21/2003 5:30,0.695510787,0.064828117
1193,463,8/21/2003 19:00,0.69621982,0.06040849
1194,464,8/22/2003 5:30,0.697080789,0.010203549
1195,465,8/22/2003 18:30,0.697637887,0.04539513
1196,466,8/23/2003 5:30,0.698245629,0.06040849
1197,467,8/23/2003 18:30,0.69844821,-0.001538145
1198,468,8/24/2003 5:30,0.698650791,0.052794215
1199,469,8/24/2003 18:30,0.69844821,0.054313671
1200,470,8/25/2003 5:30,0.698194984,0.023547179
1201,471,8/25/2003 18:30,0.698043048,0.049997531
1202,472,8/26/2003 5:30,0.697891113,0.047704523
1203,473,8/26/2003 18:30,0.698093694,0.045288561
1204,474,8/27/2003 5:30,0.698296274,0.054313671
1205,475,8/27/2003 18:30,0.698650791,0.040846652
1206,476,8/28/2003 5:30,0.699106598,0.042721681
1207,477,8/28/2003 18:30,0.699461114,0.059650929
1208,478,8/29/2003 5:30,0.699916921,0.0455759
1209,479,8/29/2003 18:30,0.700474019,0.052794215
1210,480,8/30/2003 5:30,0.701132407,0.042977508
1211,481,8/30/2003 18:30,0.70184144,0.035891947
1212,482,8/31/2003 5:30,0.702753054,0.027026159
1213,483,8/31/2003 18:30,0.703411441,0.05687858
1214,484,9/1/2003 5:30,0.70427241,0.063850412
1215,485,9/1/2003 18:30,0.705133379,0.040476953
1216,486,9/2/2003 5:30,0.706146283,0.07430096
1217,487,9/2/2003 18:30,0.707260478,0.040476953
1218,488,9/3/2003 5:30,0.708627899,-0.006384528
1219,489,9/3/2003 18:30,0.709691449,-0.03413468
1220,490,9/4/2003 5:30,0.711008224,0.06040849
1221,491,9/4/2003 18:30,0.712021129,0.0455759
1222,492,9/5/2003 5:30,0.713185969,0.058975451
1223,493,9/5/2003 18:30,0.714502744,0.049851301
1224,494,9/6/2003 5:30,0.716022101,0.084561614
1225,495,9/6/2003 18:30,0.717389522,0.055662042
1226,496,9/7/2003 5:30,0.719010169,0.047803621
1227,497,9/7/2003 18:30,0.720073718,0.052794215
1228,498,9/8/2003 5:30,0.721339849,0.043205504
1229,499,9/8/2003 18:30,0.722251463,0.047733871
1230,500,9/9/2003 5:30,0.723365658,-0.00608046
1231,501,9/9/2003 18:30,0.724327917,0.070914788
1232,502,9/10/2003 5:30,0.725492757,0.043205504
1233,503,9/10/2003 18:30,0.726049854,0.047704523
1234,504,9/11/2003 5:30,0.726708242,0.047704523
1235,505,9/11/2003 18:30,0.727113404,0.068133706
1236,506,9/12/2003 6:00,0.727619856,0.038875748
1237,507,9/12/2003 18:30,0.728176953,0.058369367
1238,508,9/13/2003 6:00,0.728734051,0.05687858
1239,509,9/13/2003 18:30,0.729443084,0.045288561
1240,510,9/14/2003 6:00,0.730202762,0.037302261
1241,511,9/14/2003 18:30,0.730455988,0.02780445
1242,512,9/15/2003 6:00,0.730709214,0.05687858
1243,513,9/15/2003 18:00,0.730911795,0.042977508
1244,514,9/16/2003 6:00,0.731114376,0.050343887
1245,515,9/16/2003 18:00,0.731367602,0.047766717
1246,516,9/17/2003 6:00,0.731570183,0.038410086
1247,517,9/17/2003 18:00,0.7319247,0.05218967
1248,518,9/18/2003 6:00,0.732228571,0.049997531
1249,519,9/18/2003 18:00,0.732633733,0.030361643
1250,520,9/19/2003 6:00,0.733038894,0.053564536
1251,521,9/19/2003 18:00,0.733444056,0.067785269
1252,522,9/20/2003 6:00,0.733849218,0.06040849
1253,523,9/20/2003 18:00,0.734608896,0.042721681
1254,524,9/21/2003 6:00,0.735317929,0.058975451
1255,525,9/21/2003 18:00,0.736128253,0.042977508
1256,526,9/22/2003 6:00,0.736938576,0.05687858
1257,527,9/22/2003 18:00,0.7377489,0.057443558
1258,528,9/23/2003 6:00,0.738609868,0.053954619
1259,529,9/23/2003 18:00,0.739268256,0.045168372
1260,530,9/24/2003 6:00,0.739875999,0.05218967
1261,531,9/24/2003 18:00,0.740635677,0.014693903
1262,532,9/25/2003 6:00,0.74134471,0.053629995
1263,533,9/25/2003 18:00,0.741901808,0.042977508
1264,534,9/26/2003 6:00,0.742458905,0.070261997
1265,535,9/26/2003 18:00,0.742661486,0.035891947
1266,536,9/27/2003 6:00,0.742864067,0.063850412
1267,537,9/27/2003 18:00,0.742864067,0.089522194
1268,538,9/28/2003 6:00,0.742864067,0.053954619
1269,539,9/28/2003 18:00,0.743016002,0.05687858
1270,540,9/29/2003 6:00,0.743218583,0.031517767
1271,541,9/29/2003 18:00,0.743623745,0.040476953
1272,542,9/30/2003 6:00,0.744028907,0.014693903
1273,543,9/30/2003 18:00,0.744586004,0.052474733
1274,544,10/1/2003 6:00,0.745092456,-0.201904089
1275,545,10/1/2003 18:00,0.74590278,0.026421054
1276,546,10/2/2003 6:00,0.746662458,0.020504728
1277,547,10/2/2003 18:00,0.747523427,0.061006686
1278,548,10/3/2003 6:00,0.74833375,0.045490347
1279,549,10/3/2003 18:00,0.749144074,0.037302261
1280,550,10/4/2003 6:00,0.749903752,0.047766717
1281,551,10/4/2003 18:00,0.750511495,0.031517767
1282,552,10/5/2003 6:30,0.751017947,0.062656989
1283,553,10/5/2003 18:00,0.751524399,0.06040849
1284,554,10/6/2003 6:30,0.751980206,0.06040849
1285,555,10/6/2003 18:00,0.752436013,0.050160718
1286,556,10/7/2003 6:30,0.752841175,0.056372573
1287,557,10/7/2003 18:00,0.753296982,0.02780445
1288,558,10/8/2003 6:30,0.753702144,0.065849325
1289,559,10/8/2003 17:30,0.754006015,0.047704523
1290,560,10/9/2003 6:30,0.754208596,0.059561668
1291,561,10/9/2003 17:30,0.754461822,0.043410051
1292,562,10/10/2003 6:30,0.754613757,0.04539513
1293,563,10/10/2003 17:30,0.754563112,0.024282409
1294,564,10/11/2003 6:30,0.754461822,0.05471284
1295,565,10/11/2003 17:30,0.754107305,0.037889119
1296,566,10/12/2003 6:30,0.753854079,0.050160718
1297,567,10/12/2003 17:30,0.753499563,0.064828117
1298,568,10/13/2003 6:30,0,0.005992469
1299,569,10/13/2003 17:30,0,0.02365222
1300,570,10/14/2003 6:30,0,0.068133706
1301,571,10/14/2003 17:30,0,0.05471284
1302,572,10/15/2003 6:30,0,0.049851301
1303,573,10/15/2003 17:30,0,0.06040849
1304,574,10/16/2003 6:30,0,0.02780445
1305,575,10/16/2003 17:30,0,0.055159349
1306,576,10/17/2003 6:30,0,0.062656989
1307,577,10/17/2003 17:30,0,0.065927567
1308,578,10/18/2003 6:30,0,0.045490347
1309,579,10/18/2003 17:30,0,0.0043609
1310,580,10/19/2003 6:30,0,0.033050893
1311,581,10/19/2003 17:30,0,0.063850412
1312,582,10/20/2003 6:30,0,0.047704523
1313,583,10/20/2003 17:30,0,0.049851301
1314,584,10/21/2003 6:30,0,0.056232298
1315,585,10/21/2003 17:30,0,0.038410086
1316,586,10/22/2003 6:30,0,0.055662042
1317,587,10/22/2003 17:30,0,0.062656989
1318,588,10/23/2003 6:30,0,0.029881738
1319,589,10/23/2003 17:30,0,-0.001538145
1320,590,10/24/2003 6:30,0,0.021919982
1321,591,10/24/2003 17:30,0,0.062656989
1322,592,10/25/2003 6:30,0,0.059674337
1323,593,10/25/2003 17:30,0,0.035873913
1324,594,10/26/2003 6:30,0,0.045288561
1325,595,10/26/2003 17:30,0,0.047733871
1326,596,10/27/2003 6:30,0,0.065927567
1327,597,10/27/2003 17:30,0,0.059100018
1328,598,10/28/2003 7:00,0,0.031517767
1329,599,10/28/2003 17:30,0,0.05807835
1330,600,10/29/2003 7:00,0,0.052794215
1331,601,10/29/2003 17:30,0,0.064828117
1332,602,10/30/2003 7:00,0,0.06040849
1333,603,10/30/2003 17:30,0,0.01201899
1334,604,10/31/2003 7:00,0,0.033287924
1335,605,10/31/2003 17:30,0,0.035891947
1336,606,11/1/2003 7:00,0,0.042103578
1337,607,11/1/2003 17:00,0,0.030593699
1338,608,11/2/2003 7:00,0,0.05807835
1339,609,11/2/2003 17:00,0,0.040061333
1340,610,11/3/2003 7:00,0,0.064828117
1341,611,11/3/2003 17:00,0,0.055662042
1342,612,11/4/2003 7:00,0,0.052794215
1343,613,11/4/2003 17:00,0,0.057443558
1344,614,11/5/2003 7:00,0,0.028374505
1345,615,11/5/2003 17:00,0,0.045288561
1346,616,11/6/2003 7:00,0,0.040476953
1347,617,11/6/2003 17:00,0,0.069499118
1348,618,11/7/2003 7:00,0,0.028365111
1349,619,11/7/2003 17:00,0,0.031389688
1350,620,11/8/2003 7:00,0,0.054313671
1351,621,11/8/2003 17:00,0,0.035891947
1352,622,11/9/2003 7:00,0,0.035891947
1353,623,11/9/2003 17:00,0,0.039590732
1354,624,11/10/2003 7:00,0,0.025160011
1355,625,11/10/2003 17:00,0,0.038410086
1356,626,11/11/2003 7:00,0,0.032556275
1357,627,11/11/2003 17:00,0,0.023400124
1358,628,11/12/2003 7:00,0,0.068953419
1359,629,11/12/2003 17:00,0,0.040846652
1360,630,11/13/2003 7:00,0,0.051702587
1361,631,11/13/2003 17:00,0,0.116296751
1362,632,11/14/2003 7:00,0,0.037302261
1363,633,11/14/2003 17:00,0,0.045288561
1364,634,11/15/2003 7:00,0,0.061263953
1365,635,11/15/2003 17:00,0,0.064828117
1366,636,11/16/2003 7:00,0,0.05687858
1367,637,11/16/2003 17:00,0,0.062656989
1368,638,11/17/2003 7:00,0,0.034049388
1369,639,11/17/2003 17:00,0,0.034049388
1370,640,11/18/2003 7:00,0,0.065927567
1371,641,11/18/2003 17:00,0,0.061785359
1372,642,11/19/2003 7:00,0,0.024915059
1373,643,11/19/2003 17:00,0,0.055662042
1374,644,11/20/2003 7:00,0,0.059650929
1375,645,11/20/2003 17:00,0,0.040846652
1376,646,11/21/2003 7:00,0,0.039053525
1377,647,11/21/2003 17:00,0,0.051374693
1378,648,11/22/2003 7:00,0,0.070821456
1379,649,11/22/2003 17:00,0,0.104550631
1380,650,11/23/2003 7:00,0,0.06040849
1381,651,11/23/2003 17:00,0,0.068133706
1382,652,11/24/2003 7:00,0,0.050160718
1383,653,11/24/2003 17:00,0,0.065927567
1384,654,11/25/2003 7:00,0,0.049997531
1385,655,11/25/2003 17:00,0,0.044230785
1386,656,11/26/2003 7:30,0,0.071479834
1387,657,11/26/2003 17:00,0,0.060306782
1388,658,11/27/2003 7:30,0,0.0455759
1389,659,11/27/2003 17:00,0,0.063850412
1390,660,11/28/2003 7:30,0,0.045168372
1391,661,11/28/2003 17:00,0,0.016120027
1392,662,11/29/2003 7:30,0,0.054313671
1393,663,11/29/2003 17:00,0,-0.152665818
1394,664,11/30/2003 7:30,0,0.019915209
1395,665,11/30/2003 17:00,0,0.017709162
1396,666,12/1/2003 7:30,0,0.026197604
1397,667,12/1/2003 16:30,0,0.039590732
1398,668,12/2/2003 7:30,0,0.047803621
1399,669,12/2/2003 16:30,0,0.047733871
1400,670,12/3/2003 7:30,0,0.062656989
1401,671,12/3/2003 16:30,0,0.02780445
1402,672,12/4/2003 7:30,0,0.076218919
1403,673,12/4/2003 16:30,0,0.039053525
1404,674,12/5/2003 7:30,0,0.055916691
1405,675,12/5/2003 16:30,0,0.05471284
1406,676,12/6/2003 7:30,0,0.050160718
1407,677,12/6/2003 16:30,0,0.05687858
1408,678,12/7/2003 7:30,0,0.038875748
1409,679,12/7/2003 16:30,0,0.052794215
1410,680,12/8/2003 7:30,0,-0.196256399
1411,681,12/8/2003 16:30,0,0.066925657
1412,682,12/9/2003 7:30,0,0.043205504
1413,683,12/9/2003 16:30,0,-0.004091554
1414,684,12/10/2003 7:30,0,0.075972307
1415,685,12/10/2003 16:30,0,0.054313671
1416,686,12/11/2003 7:30,0,0.058796808
1417,687,12/11/2003 16:30,0,0.045288561
1418,688,12/12/2003 7:30,0,0.021814031
1419,689,12/12/2003 16:30,0,0.035891947
1420,690,12/13/2003 7:30,0,0.065927567
1421,691,12/13/2003 16:30,0,0.050343887
1422,692,12/14/2003 7:30,0,0.026197604
1423,693,12/14/2003 16:30,0,0.018813422
1424,694,12/15/2003 7:30,0,0.038410086
1425,695,12/15/2003 16:30,0,0.05471284
1426,696,12/16/2003 7:30,0,0.047766717
1427,697,12/16/2003 16:30,0,0.041177719
1428,698,12/17/2003 7:30,0,0.042977508
1429,699,12/17/2003 16:30,0,0.047803621
1430,700,12/18/2003 7:30,0,0.042977508
1431,701,12/18/2003 16:30,0,0.047733871
1432,702,12/19/2003 7:30,0,0.090189806
1433,703,12/19/2003 16:30,0,0.052474733
1434,704,12/20/2003 7:30,0,0.072316488
1435,705,12/20/2003 16:30,0,0.058369367
1436,706,12/21/2003 7:30,0,0.065788471
1437,707,12/21/2003 16:30,0,0.070914788
1438,708,12/22/2003 7:30,0,-0.002076684
1439,709,12/22/2003 16:30,0,0.050160718
1440,710,12/23/2003 7:30,0,0.05807835
1441,711,12/23/2003 16:30,0,0.061006686
1442,712,12/24/2003 7:30,0,0.015588978
1443,713,12/24/2003 16:30,0,0.04539513
1444,714,12/25/2003 7:30,0,0.062975366
1445,715,12/25/2003 16:30,0,0.030361643
1446,716,12/26/2003 7:30,0,0.071737837
1447,717,12/26/2003 16:30,0,0.034438866
1448,718,12/27/2003 7:30,0,0.079910981
1449,719,12/27/2003 16:30,0,0.02334665
1450,720,12/28/2003 7:30,0,0.079960775
1451,721,12/28/2003 16:30,0,0.045168372
1452,722,12/29/2003 7:30,0,0.035891947
1453,723,12/29/2003 16:30,0,0.061785359
1454,724,12/30/2003 7:30,0,0.029470647
1455,725,12/30/2003 16:30,0,0.063639173
1456,726,12/31/2003 7:30,0,0.052794215
1457,727,12/31/2003 16:30,0,0.058796808
1458,728,1/1/2003 7:30,0,0.047766717
1459,729,1/1/2003 16:30,0,0.034438866
1460,0,1/2/2004 7:30,0,0.062656989
1461,1,1/2/2004 16:30,0,0.034731731
1462,2,1/3/2004 7:30,0,0.040846652
1463,3,1/3/2004 16:30,0,0.021814031
1464,4,1/4/2004 7:30,0,0.052474733
1465,5,1/4/2004 16:30,0,0.056372573
1466,6,1/5/2004 7:30,0,0.06475443
1467,7,1/5/2004 16:30,0,0.016120027
1468,8,1/6/2004 7:30,0,0.0455759
1469,9,1/6/2004 16:30,0,0.047654175
1470,10,1/7/2004 7:30,0,0.056896435
1471,11,1/7/2004 16:30,0,0.055159349
1472,12,1/8/2004 7:30,0,0.028374505
1473,13,1/8/2004 16:30,0,0.040846652
1474,14,1/9/2004 7:30,0,0.06040849
1475,15,1/9/2004 16:30,0,0.045288561
1476,16,1/10/2004 7:30,0,0.07807366
1477,17,1/10/2004 16:30,0,0.085803309
1478,18,1/11/2004 7:30,0,0.05471284
1479,19,1/11/2004 16:30,0,0.040846652
1480,20,1/12/2004 7:30,0,0.047803621
1481,21,1/12/2004 16:30,0,0.061263953
1482,22,1/13/2004 7:30,0,0.054313671
1483,23,1/13/2004 16:30,0,-0.004091554
1484,24,1/14/2004 7:30,0,0.052474733
1485,25,1/14/2004 16:30,0,0.031465061
1486,26,1/15/2004 7:30,0,0.023400124
1487,27,1/15/2004 17:00,0,0.052794215
1488,28,1/16/2004 7:30,0,0.04539513
1489,29,1/16/2004 17:00,0,0.049851301
1490,30,1/17/2004 7:30,0,0.071732686
1491,31,1/17/2004 17:00,0,0.050160718
1492,32,1/18/2004 7:30,0,0.027340373
1493,33,1/18/2004 17:00,0,0.064828117
1494,34,1/19/2004 7:30,0,0.052474733
1495,35,1/19/2004 17:00,0,0.026566688
1496,36,1/20/2004 7:30,0,0.066925657
1497,37,1/20/2004 17:00,0,0.055159349
1498,38,1/21/2004 7:00,0,0.045288561
1499,39,1/21/2004 17:00,0,0.045168372
1500,40,1/22/2004 7:00,0,0.04767807
1501,41,1/22/2004 17:00,0,0.002797238
1502,42,1/23/2004 7:00,0,-0.01641986
1503,43,1/23/2004 17:00,0,-0.00712632
1504,44,1/24/2004 7:00,0,0.039294433
1505,45,1/24/2004 17:00,0,0.04539513
1506,46,1/25/2004 7:00,0,0.05471284
1507,47,1/25/2004 17:00,0,0.049997531
1508,48,1/26/2004 7:00,0,0.014693903
1509,49,1/26/2004 17:00,0,0.049719445
1510,50,1/27/2004 7:00,0,0.045490347
1511,51,1/27/2004 17:00,0,0.030361643
1512,52,1/28/2004 7:00,0,0.038875748
1513,53,1/28/2004 17:00,0,0.045288561
1514,54,1/29/2004 7:00,0,0.057443558
1515,55,1/29/2004 17:00,0,0.047704523
1516,56,1/30/2004 7:00,0,0.068133706
1517,57,1/30/2004 17:00,0,0.118327938
1518,58,1/31/2004 7:00,0,0.039053525
1519,59,1/31/2004 17:00,0,0.055159349
1520,60,2/1/2004 7:00,0,-0.050805348
1521,61,2/1/2004 17:00,0,0.068133706
1522,62,2/2/2004 7:00,0,0.037889119
1523,63,2/2/2004 17:00,0,0.043410051
1524,64,2/3/2004 7:00,0,0.032556275
1525,65,2/3/2004 17:00,0,0.057443558
1526,66,2/4/2004 7:00,0,0.068133706
1527,67,2/4/2004 17:00,0,0.064828117
1528,68,2/5/2004 7:00,0,0.040154999
1529,69,2/5/2004 17:00,0,0.028901961
1530,70,2/6/2004 7:00,0,0.079960775
1531,71,2/6/2004 17:00,0,0.058369367
1532,72,2/7/2004 7:00,0,0.064828117
1533,73,2/7/2004 17:00,0,0.058975451
1534,74,2/8/2004 7:00,0,0.051933715
1535,75,2/8/2004 17:00,0,0.038434359
1536,76,2/9/2004 7:00,0,0.052794215
1537,77,2/9/2004 17:00,0,0.040061333
1538,78,2/10/2004 7:00,0,0.039590732
1539,79,2/10/2004 17:00,0,0.042432656
1540,80,2/11/2004 7:00,0,0.037047401
1541,81,2/11/2004 17:00,0,0.041475836
1542,82,2/12/2004 7:00,0,0.053564536
1543,83,2/12/2004 17:00,0,0.043205504
1544,84,2/13/2004 7:00,0,0.069499118
1545,85,2/13/2004 17:00,0,0.069499118
1546,86,2/14/2004 7:00,0,0.029553669
1547,87,2/14/2004 17:30,0,0.050343887
1548,88,2/15/2004 7:00,0,0.064828117
1549,89,2/15/2004 17:30,0,0.049851301
1550,90,2/16/2004 7:00,0,0.047803621
1551,91,2/16/2004 17:30,0,0.06475443
1552,92,2/17/2004 7:00,0,0.028374505
1553,93,2/17/2004 17:30,0,0.050551011
1554,94,2/18/2004 6:30,0,0.033287924
1555,95,2/18/2004 17:30,0,0.059650929
1556,96,2/19/2004 6:30,0,0.050160718
1557,97,2/19/2004 17:30,0,-0.003825335
1558,98,2/20/2004 6:30,0,0.056884745
1559,99,2/20/2004 17:30,0,0.063639173
1560,100,2/21/2004 6:30,0,-0.021205043
1561,101,2/21/2004 17:30,0,0.0455759
1562,102,2/22/2004 6:30,0,0.008758545
1563,103,2/22/2004 17:30,0,0.044230785
1564,104,2/23/2004 6:30,0,0.071737837
1565,105,2/23/2004 17:30,0,0.05218967
1566,106,2/24/2004 6:30,0,0.02780445
1567,107,2/24/2004 17:30,0,0.047766717
1568,108,2/25/2004 6:30,0,0.062656989
1569,109,2/25/2004 17:30,0,-0.01641986
1570,110,2/26/2004 6:30,0,0.045288561
1571,111,2/26/2004 17:30,0,0.034438866
1572,112,2/27/2004 6:30,0,0.043205504
1573,113,2/27/2004 17:30,0,0.069499118
1574,114,2/28/2004 6:30,0,0.030361643
1575,115,2/28/2004 17:30,0,0.050343887
1576,116,2/29/2004 6:30,0,0.059650929
1577,117,2/29/2004 17:30,0,0.045288561
1578,118,3/1/2004 6:30,0,0.042432656
1579,119,3/1/2004 17:30,0,0.042432656
1580,120,3/2/2004 6:30,0,0.058369367
1581,121,3/2/2004 17:30,0,0.068953419
1582,122,3/3/2004 6:30,0,0.057443558
1583,123,3/3/2004 17:30,0,0.034049388
1584,124,3/4/2004 6:30,0,0.056372573
1585,125,3/4/2004 17:30,0,0.039294433
1586,126,3/5/2004 6:30,0,0.030020736
1587,127,3/5/2004 17:30,0,0.038410086
1588,128,3/6/2004 6:30,0,0.061785359
1589,129,3/6/2004 17:30,0,0.064828117
1590,130,3/7/2004 6:30,0,0.060306782
1591,131,3/7/2004 17:30,0,0.055916691
1592,132,3/8/2004 6:30,0,0.052730074
1593,133,3/8/2004 17:30,0,0.058975451
1594,134,3/9/2004 6:30,0,0.065927567
1595,135,3/9/2004 18:00,0,0.047803621
1596,136,3/10/2004 6:30,0,0.047948458
1597,137,3/10/2004 18:00,0,0.031066727
1598,138,3/11/2004 6:30,0,0.047704523
1599,139,3/11/2004 18:00,0,0.068133706
1600,140,3/12/2004 6:00,0,0.055662042
1601,141,3/12/2004 18:00,0,0.042432656
1602,142,3/13/2004 6:00,0,0.045288561
1603,143,3/13/2004 18:00,0,0.028374505
1604,144,3/14/2004 6:00,0,0.05471284
1605,145,3/14/2004 18:00,0,0.068133706
1606,146,3/15/2004 6:00,0,0.05471284
1607,147,3/15/2004 18:00,0,0.047704523
1608,148,3/16/2004 6:00,0,0.040476953
1609,149,3/16/2004 18:00,0,0.023302089
1610,150,3/17/2004 6:00,0,0.057822468
1611,151,3/17/2004 18:00,0,0.062656989
1612,152,3/18/2004 6:00,0,0.01920388
1613,153,3/18/2004 18:00,0,0.059616696
1614,154,3/19/2004 6:00,0,0.047766717
1615,155,3/19/2004 18:00,0,0.025873043
1616,156,3/20/2004 6:00,0,0.008758545
1617,157,3/20/2004 18:00,0,0.037302261
1618,158,3/21/2004 6:00,0,0.030361643
1619,159,3/21/2004 18:00,0,0.028374505
1620,160,3/22/2004 6:00,0,0.088136999
1621,161,3/22/2004 18:00,0,0.047766717
1622,162,3/23/2004 6:00,0,0.052794215
1623,163,3/23/2004 18:00,0,0.0455759
1624,164,3/24/2004 6:00,0,0.079960775
1625,165,3/24/2004 18:00,0,0.02780445
